酇	On サン, サ; Kun あつ.まる — collect; small administration
酈	On リ, レキ, リャク; Kun — — place in today's Henan province
酉	On ユウ; Kun とり — west; bird; sign of the bird; 5-7PM; tenth sign of Chinese zodiac; sake radical (no. 164)
酊	On テイ; Kun よう — intoxication
酋	On シュウ, ジュ; Kun おさ, ふるざけ, さけのつかさ — chieftain
酌	On シャク; Kun く.む — bar-tending; serving sake; the host; draw (water); ladle; scoop; pump
配	On ハイ; Kun くば.る — distribute; spouse; exile; rationing
酎	On チュウ, チュ; Kun かも.す — sake
酏	On イ; Kun きびさけ, あまさけ, よねさけ — millet wine
酒	On シュ; Kun さけ, さか- — sake; alcohol
酔	On スイ; Kun よ.う, よ.い, よ — drunk; feel sick; poisoned; elated; spellbound
酖	On タン, チン; Kun ふ.ける — addiction; poison
酗	On ク; Kun — — drunk; to become violent under the influence of alcohol
酘	On トウ; Kun — — rebrew; ferment again
酚	On フン; Kun — — carbolic acid; phenol
酡	On タ; Kun あか.らむ — flushed; rubicund
酢	On サク; Kun す — vinegar; sour; acid; tart
酣	On カン; Kun たけなわ — height of; thick of; full swing
酤	On コ, ク; Kun ひとよざけ — to deal in spirits
酥	On ソ; Kun — — milk
酧	On シュウ, シュ, トウ; Kun むく.いる — to pledge with wine
酩	On メイ; Kun よう — sweet sake
酪	On ラク; Kun — — dairy products; whey; broth; fruit juice
酬	On シュウ, シュ, トウ; Kun むく.いる — repay; reward; retribution
酲	On テイ; Kun — — hangover
酳	On シン, イン; Kun — — drunken babbling; offer
酴	On ト, ズ; Kun さけのもと — leaven; yeast; wine
酵	On コウ; Kun — — fermentation
酷	On コク; Kun ひど.い — cruel; severe; atrocious; unjust
酸	On サン; Kun す.い — acid; bitterness; sour; tart
酹	On ライ, ルイ, ラツ, ラチ; Kun そそ.ぐ — to pour out a libation; to sprinkle
酺	On ホ, ブ; Kun うたげ — drink with others; drink heavily
醁	On リョク, ロク; Kun うまざけ — kind of green-colored wine
醂	On ラン, リン; Kun あわ.す, さわ.す — remove astringency; bleach in water
醃	On エン, アン, オン; Kun — — marinate; pickle; salt
醅	On ハイ, フウ, フ; Kun どぶろく — unstrained spirits
醆	On サン, セン; Kun さかずき — wine cup
醇	On ジュン, シュン; Kun もっぱら, こい, あつい — pure sake; purity; affection
醉	On スイ; Kun よ.う, よ.い — get drunk; feel sick; poisoned; elated; spellbound
醊	On テツ, テチ, チイ; Kun まつ.る — to pour wine in a libation
醋	On サク; Kun す — vinegar
醍	On ダイ, タイ, テイ; Kun — — whey; good Buddhist teaching
醐	On ゴ, コ; Kun — — boiled butter
醑	On ショ; Kun うまざけ — to strain spirits
醒	On セイ; Kun さ.ます, さ.める — awake; be disillusioned; sober up
醓	On タン, トン; Kun ひしお — salted meat; brine from pickled meat
醗	On ハツ; Kun かも.す — fermentation; brewing
醜	On シュウ; Kun みにく.い, しこ — ugly; unclean; shame; bad looking
醞	On ウン; Kun かも.す — liquor; spirits; wine; fermentation
醡	On サ, シャ; Kun — — wine press
醢	On カイ; Kun ひしお, ししびしお, しおから — salted meat
醤	On ショウ; Kun ひしお — a kind of miso
醨	On リ; Kun うすざけ — dregs of wine
醪	On ロウ; Kun もろみ, にごりざけ — unrefined sake or shoyu
醫	On イ; Kun い.やす, い.する, くすし — medicine
醬	On ショウ; Kun ひしお — any jam-like or paste-like food
醭	On ホク; Kun かび — moulds on liquids; scum
醮	On ショウ; Kun まつ.る — religious service (Taoist or Buddhist)
醯	On ケイ, カイ; Kun — — vinegar
醰	On タン, ドン; Kun — — bitter taste in wine; rich; full flavoured
醱	On ハツ; Kun かも.す — to brew for the second time
醲	On ジョウ, ニュ, ドウ, ニョウ; Kun — — strong wine; dense; thick
醴	On レイ, ライ; Kun あまざけ — sweet sake
醵	On キョ; Kun — — contribution for a feast (potluck)
醸	On ジョウ; Kun かも.す — brew; cause
醺	On クン; Kun よう — hunger
醼	On エン; Kun さかもり — offer food and wine one's guests
醽	On レイ, リョウ; Kun — — kind of wine
釀	On ジョウ; Kun かも.す — brew; cause
釁	On キン; Kun ちぬ.る, すき, ひま — smear with blood
釂	On ショウ; Kun のみほ.す — drain
釃	On シ, ショ, ソ; Kun こ.す — strain
釄	wine brew for the second time
釅	On ゲン; Kun す, さけ, こい — thick; strong (beverage)
釆	On ハン, ベン, サイ; Kun と.る, いろどり, のごめ — separate; divide; topped rice radical (no. 165)
采	On サイ; Kun と.る, いろどり — dice; form; appearance; take; gather; coloring
釈	On シャク, セキ; Kun とく, す.てる, ゆる.す — explanation
釉	On ユウ; Kun うわぐすり — glaze; enamel
釋	On シャク, セキ; Kun とく, す.てる, ゆる.す — explain
里	On リ; Kun さと — ri; village; parent's home; league
重	On ジュウ, チョウ; Kun え, おも.い, おも.り, おも.なう, かさ.ねる, かさ.なる, おも — heavy; important; esteem; respect; heap up; pile up; nest of boxes; -fold
野	On ヤ, ショ; Kun の, の- — plains; field; rustic; civilian life
量	On リョウ; Kun はか.る — quantity; measure; weight; amount; consider; estimate; surmise
釐	On リ; Kun おさ.める, さいわ.い, りん — few; tenth of a bu
金	On キン, コン, ゴン; Kun かね, かな-, -がね — gold
釓	On ヒュウ, グ, キュウ, ワン; Kun いしゆみ — Gadolinium (element)
釔	On イツ; Kun イットリウム — Yttrium (element)
釖	On トウ; Kun かたな, そり — knife; sword
釗	On ショウ, キョウ, ソウ; Kun けず.る — endeavor; strive; encourage; cut
釘	On テイ, チョウ; Kun くぎ — nail; tack; peg
釙	On ハク; Kun あらがね, ポロニウム — Polonium (element)
釛	On コク; Kun かね — gold
釜	On フ; Kun かま — kettle; cauldron; iron pot
針	On シン; Kun はり — needle; pin; staple; stinger
釟	On ハチ, ハツ; Kun — — forge; temper; anneal
釡	On フ; Kun かま — kettle; cauldron; iron pot
釣	On チョウ; Kun つ.る, つ.り, つ.り- — angling; fish; catch; allure; ensnare
釤	On サン, セン; Kun おおがま — Samarium (element)
釦	On コウ, ク; Kun ぼたん — button
釧	On セン; Kun くしろ, うでわ — bracelet
釩	On ハン, ホン; Kun はら.う — Vanadium (element)
釪	On ウ; Kun — — alms bowl; small bell
釬	On カン; Kun こて — solder
釭	On コウ, ク; Kun かりも — tire of wheel; band
釯	On ボウ; Kun ほこさき, きっさき — point of sword; sharp point
釱	On テイ, ダイ, タイ; Kun あしかせ — fetters; to fetter
釵	On サイ, サ; Kun かざし, かんざし — ornamental hairpin
釶	On シ; Kun — — halberd
釷	On ト; Kun トリウム — Thorium (element)
釹	On ジョ; Kun — — Neodymium (element)
釼	On ケン; Kun つるぎ — sword; dagger; saber
釽	On ヘキ, ヒャク, ハク; Kun はながき, さ.く — farmer's hoeing fork
釿	On キン; Kun — — hatchet; adze
鈀	On ハ, ヘ; Kun いくさぐるま — Palladium (element)
鈁	On ホウ; Kun さかつぼ — Francium (element)
鈄	On トウ, ズ; Kun — — wine flagon
鈆	On エン; Kun なまり — lead
鈇	On フ; Kun おの — axe; hatchet
鈉	On ドウ, ノウ; Kun きた.える — Sodium (element); natrium; sharpen wood
鈌	On エツ, エチ, ケイ, ケ, ケツ, ケチ; Kun さ.す — to pierce; to stab; to take
鈍	On ドン; Kun にぶ.い, にぶ.る, にぶ-, なま.る, なまく.ら — dull; slow; foolish; blunt
鈎	On コウ, ク; Kun かぎ — hook; barb; gaff; brackets
鈐	On ケン, カン, ゴン, シン; Kun すき — lock; latch; stamp; seal
鈑	On バン, ハン; Kun — — sheet metal
鈒	On ソウ, シュウ, キュウ, コウ; Kun てぼこ — spear
鈔	On ショウ; Kun — — selection; summary; 1/10 shaku
鈕	On チュウ, ジュウ; Kun ぼたん, つまみ — button
鈞	On キン; Kun ひと.しい — equal; important point
鈣	On カイ; Kun カルシウム — Calcium (element)
鈤	On ジツ; Kun ゲルマニウム — Germanium (element)
鈥	On カ, コウ; Kun — — Holmium (element)
鈦	On タ; Kun チタニウム — Titanium (element)
鈩	On ロ; Kun いろり — hearth; fireplace; furnace
鈬	On タク; Kun — — bell; surname
鈮	On デイ, ナイ; Kun いとまきのあし — Niobium (element)
鈰	On シ; Kun けん, セリウム — Cerium (element)
鈳	On ア, カ; Kun — — Columbium (old element name); Niobium
鈴	On レイ, リン; Kun すず — small bell; buzzer
鈶	On シ, イ, タイ; Kun タリウム — Thallium (element)
鈷	On コ; Kun — — cobalt
鈸	On ハツ, バチ; Kun すず — cymbals
鈹	On カワ; Kun — — Beryllium (element)
鈺	On ギョク, ゴク; Kun たから — rare treasure
鈾	On チュウ, ユウ; Kun ウラニウム — Uranium (element)
鈿	On デン, テン; Kun かんざし — ornamental hairpiece
鉀	On コウ, キョウ; Kun よろい, カリウム — Potassium (element); kalium
鉄	On テツ; Kun くろがね — iron
鉅	On キョ; Kun はがね — big; great
鉈	On シャ; Kun なた, ほこ — hatchet
鉉	On ケン; Kun つ.る — handle
鉋	On ホウ, ビョウ; Kun かんな — carpenter's plane
鉍	On ヒ, ヒツ, ヒチ; Kun ビスマス — Bismuth (element)
鉏	On ショ, ソ; Kun すき — hoe; eradicate; eliminate
鉐	On セキ, ジャク; Kun — — brass
鉑	On ハク; Kun プラチナ — Platinum (element); thin sheet of metal
鉗	On ケン, カン; Kun つぐ.む, くびかせ — shut up
鉚	On リュ; Kun よいかね — gold
鉛	On エン; Kun なまり — lead
鉞	On エツ; Kun まさかり — battleaxe
鉢	On ハチ, ハツ; Kun — — bowl; rice tub; pot; crown
鉤	On コウ, ク; Kun かぎ, はり, ばり — hook; barb; gaff; brackets
鉥	On ジュツ, シュツ, シュチ; Kun ながいはり — needle
鉦	On セイ, ショウ; Kun かね — bell; gong; chimes
鉱	On コウ; Kun あらがね — mineral; ore
鉶	On ケイ, ギョウ; Kun かなえ — sacrificial cauldron
鉷	On コウ, グ; Kun — — trigger
鉸	On コウ, キョウ; Kun はさみ — hinge; shears; scissors
鉻	On ラク, カク, キャク; Kun も.る — Chromium (element)
鉼	On ヘイ; Kun おおばん — plate
鉾	On ボウ, ム; Kun ほこ — halberd; arms; festival float
鉿	On コウ, キョウ; Kun おちこむおと — Hafnium (element)
銀	On ギン; Kun しろがね — silver
銃	On ジュウ; Kun つつ — gun; arms
銅	On ドウ; Kun あかがね — copper
銍	On チツ, チチ, シツ, シチ; Kun かま — sickle
銑	On セン; Kun — — pig iron
銓	On セン; Kun はか.る — measure; scales; weigh
銕	On テツ; Kun くろがね — iron; strong; solid; firm
銖	On シュ; Kun — — measuring unit, 1/16 of a ryou; percent; small; slight
銘	On メイ; Kun — — inscription; signature (of artisan)
銚	On チョウ, ヨウ; Kun なべ — sake bottle
銛	On セン, テン; Kun もり, すき — harpoon; gaff
銜	On カン; Kun くつわ, くわ.える — horse's bit
銠	On ロウ; Kun ルテニウム — Rhodium (element); Ruthenium
銤	On ベイ; Kun オスミウム — Osmium (element)
銥	On イ; Kun イリジウム — Iridium (element)
銧	On コウ; Kun ラジウム — point of a sword; Radium (element)
銨	On アン; Kun — — ammonium
銫	On ショク; Kun セシウム — Cesium (element)
銭	On セン, ゼン; Kun ぜに, すき — coin; .01 yen; money
銲	On カン, ガン; Kun こて — solder; weld; leg armor; greaves
銶	On キュウ, グ; Kun のみ — chisel
銷	On ショウ, ソウ; Kun け.す, と.ける, かわ.す, とろ.かす — erase; shut (door)
銹	On シュ, シュウ; Kun さび — rust; tarnish
銻	On テイ, ダイ; Kun — — Antimony (element); stibium
銼	On サ, ソク; Kun かま — carpenter's file; file smooth
鋀	On トウ, ズ; Kun トリウム — Thorium (element)
鋁	On リョ, ロ; Kun やすり, アルミニウム — Aluminium (element)
鋂	On バイ, マイ, ボウ, ミョウ; Kun くさり — bit cup
鋃	On ロウ; Kun — — lock lanthanum
鋅	On シ, シン; Kun こはい — Zinc (element)
鋆	On イン; Kun かね — Gold (element); character used in personal name
鋇	On ハイ; Kun あつがね, バリウム — Barium (element)
鋈	On ヨク, オク, ワク; Kun しろがね, めっき — silver plating
鋌	On テイ, ジョウ; Kun じがね — ingots; bars of metal; hurry
鋍	On ホツ, ボチ; Kun あきこぼ.れる, ベリリウム — Beryllium (element)
鋏	On キョウ; Kun はさみ, はさ.む, つるぎ — scissors
鋐	On コウ, オウ; Kun うつわ — state in today's Hubei province
鋒	On ホウ; Kun きっさき, とかり, ほこさき — dagger; sword's point; festival car; float
鋕	On シ; Kun きざ.む — engrave
鋘	On カ, ゲ, コ; Kun すき — sword
鋙	On ギョ, ゴ; Kun くいちが.う — misfit; discordant; music instrument; hoe
鋜	On サク; Kun あしかせ, かなほだし — fetters; shackles
鋝	On レツ, レチ, セツ, セチ; Kun — — 6 oz; ancient measurement
鋟	On セン, チン, シン; Kun きざ.む — carve
鋤	On ジョ, ショ, ソ; Kun す.く, すき, くわ — spade up; plow
鋨	On テツ; Kun くろがね — Osmium (element)
鋩	On ボウ; Kun ほこさき, きっさき, へさき — sword point
鋪	On ホ, フ; Kun しく, みせ — shop; store
鋭	On エイ; Kun するど.い — pointed; sharpness; edge; weapon; sharp; violent
鋮	On セイ; Kun — — person's name
鋰	On リ; Kun リチウム — Lithium (element)
鋲	On —; Kun びょう — rivet; tack; thumbtack; (kokuji)
鋳	On チュウ, イ, シュ, シュウ; Kun い.る — casting; mint
